,XS,X,Y,Z,sta
0,24370.8 ,2580201.6641748454,166567.81036739395,82.5,72.58999999999997
0,24370.8 ,2580226.578244178,166527.20422562578,76.26,120.22999999999999
0,24370.8 ,2580236.755149913,166510.6174179262,73.65,139.69
0,24370.8 ,2580237.471612444,166509.4496930265,73.47,141.06
0,24370.8 ,2580237.5866648215,166509.26217515938,73.52,141.27999999999997
0,24370.8 ,2580237.8219992295,166508.87861588574,73.49,141.73
0,24370.8 ,2580240.9127244554,166503.84120409208,73.62,147.64
0,24370.8 ,2580242.2305971403,166501.69327215975,73.56,150.16
0,24370.8 ,2580243.3968098736,166499.79252287044,73.5,152.39
0,24370.8 ,2580243.6844408168,166499.32372820267,73.5,152.94
0,24370.8 ,2580244.515955725,166497.96848543585,73.4,154.52999999999997
0,24370.8 ,2580247.423643078,166493.22939752167,72.94,160.08999999999997
0,24370.8 ,2580249.2383328467,166490.27172934503,72.37,163.56
0,24370.8 ,2580251.058252269,166487.30553762897,71.07,167.04
0,24370.8 ,2580252.3395173796,166485.21727047255,70.26,169.48999999999998
0,24370.8 ,2580252.3395173796,166485.21727047255,67.84,169.48999999999998
0,24370.8 ,2580253.385448082,166483.51256258975,65.84,171.48999999999998
0,24370.8 ,2580306.762427926,166398.95680100107,65.84,271.49
0,24370.8 ,2580307.8461643658,166397.27587407525,67.84,273.49
0,24370.8 ,2580307.8461643658,166397.27587407525,70.93,273.49
0,24370.8 ,2580309.9323570114,166394.04008974304,71.28,277.34
0,24370.8 ,2580311.2545154677,166391.98935889354,72.0,279.78
0,24370.8 ,2580313.503268579,166388.50143552246,73.47,283.93
0,24370.8 ,2580315.8278832417,166384.89584726657,74.34,288.21999999999997
0,24370.8 ,2580317.182553791,166382.79468860928,74.86,290.71999999999997
0,24370.8 ,2580318.9056947296,166380.12201479723,75.61,293.9
0,24370.8 ,2580319.225396979,166379.62614135412,75.7,294.49
0,24370.8 ,2580320.076130084,166378.30661371734,76.0,296.06
0,24370.8 ,2580322.0214369926,166375.28934988548,76.57,299.65
0,24370.8 ,2580323.0564052924,166373.6840646713,76.74,301.56
0,24370.8 ,2580324.0155120413,166372.19644434197,77.2,303.33
0,24370.8 ,2580325.6248606537,166369.70026785712,77.24,306.29999999999995
0,24370.8 ,2580326.8007146902,166367.8764621426,77.46,308.46999999999997
0,24370.8 ,2580327.201697173,166367.25451918005,77.63,309.21
0,24370.8 ,2580327.998243456,166366.01903788958,78.29,310.68
0,24370.8 ,2580328.7297655526,166364.88441221465,78.51,312.03
0,24370.8 ,2580330.9297505245,166361.47213055522,79.94,316.09
0,24370.8 ,2580331.173591223,166361.09392199692,80.04,316.53999999999996
0,24370.8 ,2580331.829251769,166360.0769612068,80.24,317.75
0,24370.8 ,2580332.6745661916,166358.76583820465,80.36,319.31
0,24370.8 ,2580335.454350159,166354.4542606399,81.05,324.44
0,24370.8 ,2580336.218384349,166353.2692071572,81.32,325.85
0,24370.8 ,2580336.944487763,166352.1429861169,81.51,327.19
0,24370.8 ,2580339.274521108,166348.52899322638,82.49,331.49
0,24370.8 ,2580340.022299251,166347.36915364757,82.82,332.87
0,24370.8 ,2580343.4306503525,166342.08263846586,83.95,339.15999999999997
0,24370.8 ,2580343.7232591915,166341.62878819587,84.09,339.7
0,24370.8 ,2580344.8557637706,166339.8722195584,84.15,341.78999999999996
0,24370.8 ,2580345.2946770284,166339.19144415343,84.23,342.6
0,24370.8 ,2580349.109429295,166333.27458137454,86.18,349.64
0,24370.8 ,2580350.1714910055,166331.62727298724,86.45,351.6
0,24370.8 ,2580350.9897120176,166330.35817315822,87.19,353.11
0,24370.8 ,2580353.178859625,166326.96270076808,88.19,357.15
0,24370.8 ,2580356.917750341,166321.16350287397,89.79,364.04999999999995
0,24370.8 ,2580357.4325251495,166320.36506258423,89.99,365.0
0,24370.8 ,2580358.109860424,166319.31448325558,90.12,366.25
0,24370.8 ,2580358.792614381,166318.2554992923,90.2,367.51
0,24370.8 ,2580359.4970430667,166317.1628967905,90.45,368.80999999999995
0,24370.8 ,2580362.3255951735,166312.77567751412,91.31,374.03
0,24370.8 ,2580363.3930755663,166311.1199644922,91.27,376.0
0,24370.8 ,2580364.4822306875,166309.43063293173,91.56,378.01
0,24370.8 ,2580365.181240691,166308.3464350646,91.9,379.29999999999995
0,24370.8 ,2580367.3974817097,166304.90893950127,93.2,383.39
0,24370.8 ,2580370.2314524986,166300.51331559024,94.96,388.62
0,24370.8 ,2580371.2393273874,166298.95005354923,95.49,390.48
0,24370.8 ,2580373.759014609,166295.04189844668,96.42,395.13
0,24370.8 ,2580375.4875742295,166292.36082,97.02,398.32
0,24370.8 ,2580376.4737743894,166290.8311764975,96.71,400.14
0,24370.8 ,2580376.652590902,166290.55382355474,96.68,400.47
0,24370.8 ,2580376.706777724,166290.46977720846,96.68,400.57
0,24340.55,2580186.21356,166650.32279,106.0,0.0
0,24340.55,2580189.885245645,166644.33955303952,103.24,7.02000000000001
0,24340.55,2580190.973152503,166642.56674208827,102.13,9.099999999999994
0,24340.55,2580192.646855361,166639.8393406248,101.48,12.300000000000011
0,24340.55,2580194.561153005,166636.71987520097,100.27,15.960000000000008
0,24340.55,2580198.2799115423,166630.65993007433,97.51,23.069999999999993
0,24340.55,2580198.881398507,166629.6797701734,96.66,24.22
0,24340.55,2580200.513258794,166627.02055374652,94.14,27.340000000000003
0,24340.55,2580201.951597187,166624.67669311387,91.52,30.090000000000003
0,24340.55,2580203.792670331,166621.67655150406,88.49,33.610000000000014
0,24340.55,2580205.3722274033,166619.1025663729,86.08,36.629999999999995
0,24340.55,2580206.167236261,166617.80705067774,85.68,38.150000000000006
0,24340.55,2580207.2394521544,166616.05980911522,85.29,40.20000000000002
0,24340.55,2580208.0763035836,166614.6961083835,84.88,41.80000000000001
0,24340.55,2580209.389114263,166612.55680286058,84.54,44.31
0,24340.55,2580210.398566299,166610.91183885295,84.36,46.24000000000001
0,24340.55,2580211.75321955,166608.70434829345,84.1,48.83000000000001
0,24340.55,2580212.401779407,166607.64748022635,84.26,50.06999999999999
0,24340.55,2580213.1078728004,166606.49685773396,84.4,51.420000000000016
0,24340.55,2580213.128794086,166606.46276521566,84.42,51.46000000000001
0,24340.55,2580213.2177095506,166606.3178720129,84.41,51.629999999999995
0,24340.55,2580214.8861820875,166603.598993679,84.42,54.81999999999999
0,24340.55,2580216.0630044094,166601.681289525,84.38,57.06999999999999
0,24340.55,2580216.204223088,166601.45116502655,84.38,57.34
0,24340.55,2580216.340211445,166601.22956365763,84.38,57.599999999999994
0,24340.55,2580217.23459641,166599.7721085006,84.37,59.31
0,24340.55,2580217.475191196,166599.38004454022,84.39,59.77000000000001
0,24340.55,2580246.822524748,166551.55676450426,75.87,115.88000000000001
0,24340.55,2580261.3785092914,166527.8368949017,71.77,143.71
0,24340.55,2580263.324188864,166524.6662907004,72.07,147.43
0,24340.55,2580264.1871919,166523.25997432083,72.21,149.08
0,24340.55,2580265.008352365,166521.9218429778,72.33,150.65
0,24340.55,2580265.5627664365,166521.01839124304,72.46,151.71
0,24340.55,2580267.534597616,166517.80517139388,72.85,155.48000000000002
0,24340.55,2580268.261612295,166516.62045638319,72.86,156.87
0,24340.55,2580268.476055474,166516.27100807067,72.86,157.28
0,24340.55,2580269.3599797958,166514.8305991728,72.76,158.97
0,24340.55,2580274.4752341555,166506.4949784501,72.45,168.75
0,24340.55,2580275.061030156,166505.54038793786,72.15,169.87
0,24340.55,2580276.2744647283,166503.56302187685,71.51,172.19
0,24340.55,2580276.2744647283,166503.56302187685,67.79,172.19
0,24340.55,2580277.3205290143,166501.8583959622,65.79,174.19
0,24340.55,2580330.6487265793,166417.27190153042,65.79,274.19
0,24340.55,2580331.732462191,166415.5909740709,67.79,276.19
0,24340.55,2580331.732462191,166415.5909740709,72.33,276.19
0,24340.55,2580333.0221075686,166413.59067039404,73.0,278.57
0,24340.55,2580334.7073164447,166410.97682819449,74.23,281.68
0,24340.55,2580337.23242042,166407.0602672138,75.08,286.34000000000003
0,24340.55,2580337.828475006,166406.13575711107,75.61,287.44
0,24340.55,2580339.443241067,166403.63117519638,77.05,290.42
0,24340.55,2580339.90924738,166402.90837638878,77.21,291.28
0,24340.55,2580341.204311436,166400.89966807465,77.42,293.67
0,24340.55,2580342.997893873,166398.11773312913,78.16,296.98
0,24340.55,2580344.282120573,166396.1258340896,78.56,299.35
0,24340.55,2580345.8806306003,166393.6464660868,78.65,302.3
0,24340.55,2580350.183060978,166386.9731840725,79.95,310.24
0,24340.55,2580350.844139701,166385.9478183222,80.35,311.46000000000004
0,24340.55,2580353.911111482,166381.19079361172,80.29,317.12
0,24340.55,2580356.4091220666,166377.31625581754,80.1,321.73
0,24340.55,2580358.495313119,166374.08047045794,81.28,325.58
0,24340.55,2580358.999250178,166373.29883918926,81.71,326.51
0,24340.55,2580359.5736300526,166372.40794763571,81.77,327.57
0,24340.55,2580360.619434918,166370.7858526373,81.63,329.5
0,24340.55,2580362.689369936,166367.57528118958,81.82,333.32
0,24340.55,2580363.447984864,166366.39863196792,81.68,334.72
0,24340.55,2580363.7947802595,166365.86073518088,81.62,335.36
0,24340.55,2580364.461277661,166364.82696479326,81.95,336.59000000000003
0,24340.55,2580367.642041681,166359.89344269957,82.83,342.46000000000004
0,24340.55,2580370.5139410514,166355.43898493182,83.39,347.76
0,24340.55,2580371.678956834,166353.63198791284,83.95,349.90999999999997
0,24340.55,2580371.987821483,166353.15292358687,84.0,350.48
0,24340.55,2580373.7163797836,166350.47184428893,84.43,353.67
0,24340.55,2580375.1143987225,166348.30344786614,84.78,356.25
0,24340.55,2580375.5099622207,166347.68990934343,84.88,356.98
0,24340.55,2580376.4148814566,166346.2863349147,85.1,358.65
0,24340.55,2580376.9621679406,166345.43746654765,85.32,359.65999999999997
0,24340.55,2580380.4301218973,166340.0584986772,86.61,366.06
0,24340.55,2580380.8690348202,166339.37772305607,86.78,366.87
0,24340.55,2580380.966571025,166339.22643958472,86.8,367.05
0,24340.55,2580381.0153391277,166339.15079784903,86.81,367.14
0,24340.55,2580381.1887368257,166338.88184945553,86.85,367.46000000000004
0,24340.55,2580384.8138324465,166333.2591471034,87.41,374.15
0,24340.55,2580387.0625838405,166329.7712226249,88.24,378.3
0,24340.55,2580388.6719312235,166327.27504534752,89.06,381.27
0,24340.55,2580389.7881789035,166325.5436900642,89.69,383.33000000000004
0,24340.55,2580390.1945797578,166324.91334226687,89.82,384.08000000000004
0,24340.55,2580392.367469659,166321.54308271053,91.05,388.09000000000003
0,24340.55,2580393.0610604505,166320.46728913643,91.39,389.37
0,24340.55,2580393.2669702168,166320.1479129191,91.62,389.75
0,24340.55,2580394.7462693267,166317.85344693688,92.63,392.48
0,24340.55,2580395.163507537,166317.20628986496,92.85,393.25
0,24340.55,2580398.6964856307,166311.7264663469,95.69,399.77
0,24340.55,2580399.465937915,166310.53300785064,96.05,401.19
0,24340.55,2580400.8639568537,166308.36461142785,96.21,403.77
0,24340.55,2580401.611734426,166307.20477148078,96.39,405.15
0,24340.55,2580401.920599075,166306.72570715484,96.45,405.72
0,23971.53,2580488.46591,166860.09206,93.86,0.0
0,23971.53,2580488.930875364,166859.32147112777,93.4,0.9000000000000057
0,23971.53,2580489.7833118653,166857.908724862,92.87,2.5500000000000114
0,23971.53,2580492.1753003504,166853.94447321928,91.46,7.180000000000007
0,23971.53,2580493.017404288,166852.5488511507,90.81,8.810000000000002
0,23971.53,2580493.8388430984,166851.1874774764,90.35,10.400000000000006
0,23971.53,2580495.6728731464,166848.14793248038,88.61,13.950000000000017
0,23971.53,2580495.9311872376,166847.71982755137,88.28,14.450000000000017
0,23971.53,2580497.8013812583,166844.62034786528,86.28,18.069999999999993
0,23971.53,2580497.909873177,166844.44054379506,86.18,18.28
0,23971.53,2580497.930538304,166844.40629540075,86.16,18.319999999999993
0,23971.53,2580499.1911110696,166842.31714334714,86.07,20.75999999999999
0,23971.53,2580499.7800671975,166841.34106410897,85.66,21.900000000000006
0,23971.53,2580501.536603018,166838.42995059164,84.57,25.30000000000001
0,23971.53,2580501.7432542914,166838.08746664843,84.58,25.700000000000017
0,23971.53,2580502.78684322,166836.35792273522,84.37,27.72
0,23971.53,2580502.7920095017,166836.3493606366,84.37,27.72999999999999
0,23971.53,2580504.2540672584,166833.92628673837,85.26,30.560000000000002
0,23971.53,2580504.409055713,166833.66942378096,85.36,30.860000000000014
0,23971.53,2580504.6777023682,166833.2241946548,85.37,31.379999999999995
0,23971.53,2580505.4681434873,166831.91419357198,85.79,32.91
0,23971.53,2580506.5685615162,166830.09046657436,85.8,35.03999999999999
0,23971.53,2580508.5162497642,166826.86255540958,85.79,38.81
0,23971.53,2580509.0277116653,166826.01490765013,85.8,39.80000000000001
0,23971.53,2580509.23952922,166825.6638616083,85.8,40.21000000000001
0,23971.53,2580511.703845651,166821.57974058547,85.77,44.97999999999999
0,23971.53,2580512.871425343,166819.6447063063,85.75,47.24000000000001
0,23971.53,2580513.5017117257,166818.60013027952,85.74,48.46000000000001
0,23971.53,2580514.090667854,166817.62405104135,85.85,49.599999999999994
0,23971.53,2580515.0205985825,166816.0828732969,85.99,51.400000000000006
0,23971.53,2580517.3040951495,166812.29842572435,85.75,55.82000000000001
0,23971.53,2580521.1788065187,166805.87685178907,85.54,63.32000000000001
0,23971.53,2580521.933083665,166804.62678539634,85.2,64.78
0,23971.53,2580522.3825501837,166803.88188281984,85.25,65.65
0,23971.53,2580528.4994278653,166793.7443581007,84.17,77.49000000000001
0,23971.53,2580532.3379752617,166787.3827188555,81.76,84.92
0,23971.53,2580534.631804392,166783.5811470858,81.61,89.36
0,23971.53,2580535.4997397386,166782.1427145243,81.57,91.04
0,23971.53,2580550.1513149957,166757.86060295036,73.9,119.4
0,23971.53,2580552.677626808,166753.67373674456,71.67,124.29
0,23971.53,2580552.858446672,166753.37406329424,71.61,124.64
0,23971.53,2580553.3234120365,166752.603474422,71.15,125.54
0,23971.53,2580553.5042319004,166752.30380097168,70.9,125.89
0,23971.53,2580554.2740078922,166751.02804828322,70.0,127.38
0,23971.53,2580555.4054236123,166749.1529486941,68.82,129.57
0,23971.53,2580556.356019468,166747.5775225553,68.07,131.41
0,23971.53,2580556.6918277866,166747.0209861476,67.81,132.06
0,23971.53,2580557.1722919964,166746.22471097962,67.43,132.99
0,23971.53,2580562.958527641,166736.6351605696,67.27,144.19
0,23971.53,2580563.991784006,166734.92274085354,65.27,146.19
0,23971.53,2580615.654602261,166649.30175504982,65.27,246.19
0,23971.53,2580616.687858626,166647.58933533373,67.27,248.19
0,23971.53,2580616.703357471,166647.563649038,68.15,248.22
0,23971.53,2580622.753073489,166637.5374316004,68.32,259.93
0,23971.53,2580623.2903667986,166636.64697334802,69.35,260.97
0,23971.53,2580625.9768333477,166632.19468208624,69.43,266.17
0,23971.53,2580626.126655521,166631.9463812274,69.63,266.46000000000004
0,23971.53,2580628.16217056,166628.57291438672,69.66,270.4
0,23971.53,2580629.055937316,166627.0916713323,69.82,272.13
0,23971.53,2580630.2493484174,166625.11382656026,70.1,274.44
0,23971.53,2580630.833138264,166624.14630942067,69.96,275.57
0,23971.53,2580632.6155054937,166621.19238541045,70.01,279.02
0,23971.53,2580634.02073415,166618.8634945966,70.64,281.74
0,23971.53,2580635.2296440974,166616.85996352878,71.49,284.08
0,23971.53,2580636.913851972,166614.06871939157,73.82,287.34000000000003
0,23971.53,2580637.64229771,166612.86146349175,74.55,288.75
0,23971.53,2580641.5790044605,166606.3371443735,77.27,296.37
0,23971.53,2580642.5915956986,166604.65897305176,78.18,298.33
0,23971.53,2580644.3584640827,166601.73073533725,79.03,301.75
0,23971.53,2580645.474380957,166599.8813220439,79.7,303.90999999999997
0,23971.53,2580648.3623324977,166595.09510893747,80.36,309.5
0,23971.53,2580648.8634618344,166594.26458537517,80.4,310.47
0,23971.53,2580650.9661385375,166590.77981125296,81.11,314.53999999999996
0,23971.53,2580651.4156050566,166590.03490867646,81.23,315.40999999999997
0,23971.53,2580652.583184749,166588.0998743973,82.15,317.67
0,23971.53,2580654.1382355783,166585.5226827246,83.44,320.68
0,23971.53,2580654.7168591428,166584.56372768362,84.02,321.8
0,23971.53,2580655.21798848,166583.73320412132,84.51,322.77
0,23971.53,2580656.2305797176,166582.05503279957,85.95,324.73
0,23971.53,2580657.28450121,166580.30836468918,87.11,326.77
0,23971.53,2580658.5037437207,166578.28770942418,88.42,329.13
0,23971.53,2580659.1081986944,166577.28594389028,88.96,330.3
0,23971.53,2580661.89799088,166572.6624106569,94.07,335.70000000000005
0,23971.53,2580662.342291117,166571.92607017898,94.91,336.56
0,23971.53,2580662.709097127,166571.31816117978,95.53,337.27
0,23971.53,2580663.861177974,166569.40881319635,96.71,339.5
0,23971.53,2580665.715873149,166566.335019806,97.26,343.09000000000003
0,23971.53,2580666.077512877,166565.73567290537,97.3,343.78999999999996
0,23971.53,2580666.377157223,166565.2390711877,97.46,344.37
0,23971.53,2580667.3897484606,166563.56089986596,97.9,346.33000000000004
0,23971.53,2580668.4333373895,166561.83135595272,98.06,348.35
0,23971.53,2580670.3500279468,166558.6548173794,98.69,352.06
0,23971.53,2580672.292549913,166555.4354683132,98.91,355.82
0,23971.53,2580673.1294875685,166554.04840834317,99.43,357.44
0,23971.53,2580673.470462169,166553.48330983685,99.56,358.1
0,23971.53,2580676.606395237,166548.28611599858,102.4,364.17
0,23971.53,2580677.019697783,166547.60114811215,102.88,364.97
0,23526.08,2580866.30275,167133.89991,106.0,0.0
0,23526.08,2580866.9949304475,167132.46848196207,105.83,1.5900000000000034
0,23526.08,2580867.3997907094,167131.63123160027,105.76,2.5200000000000102
0,23526.08,2580868.9452250423,167128.43527591813,105.47,6.069999999999993
